Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30
-11663754.22449721,-11912763.573489403,-7725956.843232737,-8287097.040011626,-7060086.282888856,-8159469.0210138885,-8876083.99283806,-7958450.480948427,-8104946.002588113,-9765550.906094972,-10516114.422113478,-9238527.92578601,-8696863.333244212,-9684811.12224609,-9801433.218164794,-11256779.867899045,-12307217.642572245,-11392198.574452957,-10943856.77859448,-18178884.55844149,-12862912.25849465,-7228785.797148517,-11384311.035051994,-8852266.118111204,-6173201.889330841,-11907014.859316733,-12506405.870019412,-7790388.148184761,-9430314.380088652,-12278266.483950665
-11632006.04525138,-11858501.951641386,-7713045.452019125,-8280235.469976841,-7082191.09351866,-8152839.551892999,-8857708.363201423,-7953479.466776671,-8089227.236836613,-9764369.559211565,-10476822.66447813,-9227551.780133728,-8666098.800360361,-9677076.099079149,-9793306.864126258,-11225694.974597387,-12275564.62024534,-11362998.8360653,-10909301.540022807,-18102071.107968014,-12829599.995388122,-7254067.056539505,-11341250.43103379,-8823865.580310587,-6193439.428091248,-11901769.267404798,-12487183.152991861,-7863579.199587846,-9437783.936704006,-12240372.928373724
-11600522.211988103,-11804473.069378767,-7700667.021446693,-8273842.156578539,-7104719.988128954,-8146685.489065288,-8839598.794217326,-7948779.797060251,-8073871.051870451,-9763374.263680937,-10437903.211395286,-9216837.898782283,-8635668.70179901,-9669598.761592418,-9785367.62696721,-11194892.878304271,-12244036.00613511,-11333924.368243298,-10875130.747316288,-18025003.072138898,-12796533.644831723,-7280016.024924146,-11298604.970982118,-8796033.0309134,-6214261.984458607,-11896543.83796364,-12468001.750162804,-7937100.571237877,-9445472.079893423,-12203050.312074486
-11568415.936490614,-11749969.994688792,-7688056.247629207,-8267047.397178538,-7126817.484146133,-8140170.890928917,-8821023.830880575,-7943603.817747298,-8058145.1709057465,-9761682.277186552,-10398500.337030113,-9205556.807881556,-8604815.71071462,-9661525.421232082,-9776880.293829644,-11163498.974230787,-12211776.482362412,-11304139.329608101,-10840405.82196712,-17946688.6563796,-12762634.722679915,-7305546.962666267,-11255438.27017643,-8767843.544453926,-6234708.833562091,-11890413.889967972,-12447949.953914795,-8009737.129395328,-9452451.02434945,-12165101.213130472
-11533479.641652582,-11692971.95966508,-7673198.646696477,-8257785.5803113105,-7146489.700677544,-8131309.219711533,-8800172.525660349,-7936168.730269591,-8040257.234429086,-9757209.526088508,-10356551.090373136,-9191743.819386546,-8571828.423326623,-9650786.566069268,-9765824.672794415,-11129394.540661205,-12176626.096633796,-11271591.091935439,-10802927.414585792,-17864788.161106296,-12725556.869639635,-7328335.240366124,-11209534.250138065,-8737260.053238973,-6252744.2810363155,-11881178.657825453,-12424835.927728176,-8078957.563199699,-9456688.490212081,-12123981.63464044
-11495298.934430102,-11633011.711622572,-7655624.932227763,-8245666.011554313,-7163359.945222834,-8119724.638177628,-8776698.75122303,-7926142.466994214,-8019860.457117573,-9749603.288850492,-10311690.730375916,-9175048.790594658,-8536445.574335698,-9636994.423567878,-9751729.386925837,-11092198.764751406,-12138173.201636981,-11235915.097232575,-10762325.232574647,-17779009.94701786,-12685001.944387615,-7348011.79867303,-11160513.54197722,-8703967.302154511,-6268048.988190706,-11868469.73907069,-12398292.400044024,-8144395.3684834195,-9457888.679489605,-12079368.076037597
-11455819.016150888,-11571817.121278083,-7637045.959839094,-8232501.53279891,-7179165.1349337585,-8107153.5728923585,-8752194.469001912,-7915089.284273701,-7998527.695930736,-9740705.417207932,-10265754.349830365,-9157212.234488348,-8500216.022651201,-9621968.118939621,-9736310.900396459,-11053783.466238359,-12098296.949028434,-11198935.680129213,-10720565.197584897,-17691530.839093752,-12643132.372927532,-7366651.888156671,-11110350.576501785,-8669799.936237209,-6282443.939024417,-11854252.332406338,-12370280.71481889,-8208335.174741246,-9457893.819950929,-12033608.828347962
-11416798.331823047,-11511054.644175239,-7619107.772269166,-8219929.785661973,-7195468.987824279,-8095164.195475885,-8728099.803882001,-7904421.080254931,-7977684.940805685,-9732123.194444682,-10220372.091589458,-9139782.491068928,-8464474.398781128,-9607350.560484296,-9721222.59099365,-11015828.521435827,-12058722.352049017,-11162276.172261825,-10679378.35582123,-17604157.62621825,-12601739.166466443,-7386045.069346387,-11060796.31983995,-8636347.71342307,-6297504.914921274,-11840253.236066341,-12342526.900118565,-8272695.18881225,-9458274.125411296,-11988647.438950175
-11377503.517345186,-11450146.163125979,-7601227.785655753,-8207260.42864127,-7211604.3945154855,-8083093.964196667,-8703812.234470429,-7893540.884939263,-7956736.146632166,-9723152.870237285,-10174836.619109493,-9122083.51100519,-8428591.054645203,-9592451.35868756,-9705880.880454333,-10977616.037894832,-12018764.222358573,-11125234.821588036,-10637992.263574565,-17515969.31275897,-12559894.079846412,-7405334.013534933,-11011081.149363631,-8602869.380990865,-6312485.882627812,-11825695.843842218,-12314258.37624617,-8336492.612789462,-9458263.80971698,-11943470.275291199
-11335694.209070986,-11387048.091888892,-7581373.022400955,-8192395.932777124,-7225560.105500648,-8068935.055116418,-8677495.252936497,-7880638.673173223,-7933863.719818632,-9711726.151182437,-10127059.571066767,-9102120.794628212,-8390814.024080222,-9575168.674638182,-9688243.952782178,-10936986.416396765,-11976234.18192472,-11085733.451888332,-10594161.926488271,-17424565.015655663,-12515192.596096301,-7422148.483947608,-10958938.762789398,-8567267.672419524,-6325292.732092235,-11808334.553915514,-12283235.123584881,-8397149.329443831,-9455769.382342467,-11895462.661410524
-11290613.13256924,-11320983.75776528,-7558768.284568868,-8174625.608073093,-7236653.445622738,-8052009.371488995,-8648529.15321095,-7865105.28545293,-7908453.88901331,-9697137.066801837,-10076359.543909386,-9079237.713070033,-8350609.002866262,-9554792.022703268,-9667532.054115243,-10893223.283499986,-11930367.494078472,-11043091.296536032,-10547167.092362063,-17329281.856174212,-12466962.627932785,-7435754.678191401,-10903637.48442668,-8528891.028395295,-6335274.7152449265,-11787450.927917814,-12248740.854395382,-8453904.939526193,-9450162.797907319,-11843897.529684857
-11243751.58463748,-11253231.862570861,-7534769.769993936,-8155400.835978057,-7246287.520812156,-8033698.291083662,-8618153.669544945,-7848178.215671567,-7881745.299121047,-9680789.474022744,-10024142.704538565,-9054794.17491791,-8309192.418119766,-9532747.187119337,-9645060.61262203,-10847774.480491607,-11882598.95003326,-10998683.937022788,-10498549.462724656,-17231697.18667319,-12416889.42058661,-7447878.592639566,-10846726.230415676,-8489231.810257211,-6343973.433226665,-11764563.469434546,-12212278.469910925,-8508651.0687782,-9442928.076298157,-11790647.791363105
-11197172.95982771,-11185744.040945,-7511261.653189558,-8136618.9234332405,-7256257.5101618515,-8015816.207979145,-8588050.167461962,-7831498.395856764,-7855390.576626373,-9664605.373697015,-9972312.698531963,-9030597.951224644,-8268143.09762416,-9510948.222117808,-9622738.867932856,-10802617.672464203,-11834970.158292944,-10954411.288897986,-10450350.643050643,-17134018.902346086,-12367112.565605732,-7460585.898823186,-10790273.36266729,-8450163.483548304,-6353208.937874133,-11741709.018787201,-12175892.363158498,-8563598.445251424,-9435913.143869119,-11738021.291284459
-11150546.128619557,-11118314.347725796,-7488004.412240446,-8117944.586172378,-7266236.776006692,-7998043.748485105,-8557936.636037393,-7814776.894468832,-7829105.381325044,-9648271.974936271,-9920545.579412106,-9006326.774559317,-8227132.983274995,-9489071.670038,-9600344.582954694,-10757414.666646378,-11787179.049551787,-10909963.678854225,-10402185.690232422,-17035796.97664748,-12317134.613335665,-7473406.652727468,-10733898.768080257,-8411273.387262028,-6362546.113632378,-11718510.63458572,-12139211.03096694,-8618207.321832577,-9428694.585328305,-11685457.725909717
-11101731.553592592,-11049012.025932373,-7463051.755944733,-8097355.201010395,-7274280.0614770865,-7978442.906604322,-8526051.316596566,-7796273.144821614,-7801144.121187539,-9629745.69808531,-9866852.706427505,-8980065.38185548,-8184476.606300508,-9465102.219587788,-9575938.420215659,-10710103.024540707,-11737134.761885347,-10863370.74912078,-10351896.064500816,-16934752.955140494,-12264637.689291915,-7484033.458388001,-10675429.342849493,-8370537.541844577,-6369952.429916241,-11692818.537029544,-12100092.456012905,-8669959.758853534,-9419256.505595919,-11630426.102346258
-11049689.321738001,-10976816.519227274,-7435384.6406169515,-8073877.435849414,-7279449.91118966,-7956080.572339338,-8491545.685915664,-7775157.015757376,-7770666.140898551,-9608027.844620533,-9810275.405312443,-8950902.526114602,-8139420.525895941,-9438065.175860139,-9548498.296178378,-10659693.752625972,-11683793.620259589,-10813673.925501602,-10298478.987746684,-16829905.898482364,-12208632.917292919,-7491422.356248773,-10613844.10669299,-8327057.403910747,-6374531.227656167,-11663632.3109728,-12057540.711713076,-8717747.907151397,-9406719.80867602,-11571851.563243778
-10995958.830677068,-10903066.797789808,-7406326.950702177,-8048949.675107447,-7283124.680558656,-7932337.690917157,-8455685.17533187,-7752679.094574761,-7738921.028286057,-9584589.337470466,-9752250.446550637,-8920220.426763337,-8093214.298108542,-9409404.20840855,-9519354.632093139,-10607677.443356805,-11628656.147891454,-10762300.733141376,-10243510.65203658,-16723029.766204158,-12150883.724245664,-7497240.894922863,-10550725.112722183,-8282314.19509846,-6377753.547782408,-11632529.907904988,-12013133.59978103,-8763419.594578788,-9392580.217708195,-11511646.300357828
-10942637.106959794,-10829705.231155468,-7377799.422504932,-8024525.4200526755,-7287171.616812532,-7909083.594352462,-8420177.511874445,-7730521.143125716,-7707596.518317598,-9561425.040842177,-9694726.363928681,-8889876.15640796,-8047467.6492470065,-9381080.970761871,-9490436.835991608,-10556072.11282493,-11573805.834080458,-10711193.934738455,-10189075.304611655,-16616334.965027653,-12093588.534877766,-7503668.742998417,-10488184.28252539,-8238218.770552902,-6381512.807887158,-11601591.536166856,-11968947.68441792,-8809330.53537563,-9378735.326653037,-11452195.055568542
-10889623.386663813,-10756733.592108386,-7349794.916691151,-8000502.395328882,-7291485.290572081,-7886217.199840772,-8384932.686196416,-7708584.814520606,-7676601.671866236,-9538424.905484771,-9637604.274883766,-8859758.53676626,-8002037.110928757,-9352994.156826898,-9461739.244541587,-10504769.26496187,-11519157.975406183,-10660258.631826863,-10135025.847362356,-16509575.22804761,-12036490.666483788,-7510515.516256238,-10426083.671951123,-8194605.378231744,-6385634.130782437,-11570665.599470109,-11924829.71528532,-8855225.069043448,-9364991.8337201,-11393217.032052843
-10834773.488133099,-10682231.246042999,-7320400.919513929,-7974873.464923737,-7294139.765051967,-7861817.40921364,-8348207.160528056,-7685133.397628249,-7644210.685846782,-9513565.276759116,-9578889.822996624,-8827950.88546136,-7955232.509827335,-9323131.786188727,-9431343.401017118,-10451687.333073117,-11462589.91389147,-10607509.72850596,-10079201.255794825,-16400408.5775278,-11977241.917190403,-7515476.05039386,-10362239.165343309,-8149468.508223164,-6388116.439347694,-11537591.287847215,-11878624.494864566,-8898584.203571709,-9349337.70231994,-11332162.863840876
-10776763.545119831,-10604921.396314718,-7288346.046259343,-7946401.871499985,-7293946.484098593,-7834698.398607333,-8308927.051664663,-7659106.284098243,-7609361.264773184,-9485609.832736487,-9517361.336010013,-8793289.606932031,-7906073.0035996605,-9290255.514754089,-9397974.364594292,-10395556.454234224,-11402799.814744357,-10551729.378626324,-10020313.696014263,-16287539.071148647,-11914539.568944065,-7517205.680594595,-10295345.90084182,-8101631.435649324,-6387786.885888623,-11501082.40543692,-11829054.887923528,-8937976.266411241,-9330618.778181046,-11267618.613283137
-10716784.343833117,-10525806.42459383,-7254646.5730904965,-7916214.494856206,-7291983.65866117,-7805932.45810968,-8268058.14588951,-7631483.198180287,-7573011.350926906,-9455667.029757243,-9454139.187757256,-8756857.384377493,-7855542.270189044,-9255487.685619235,-9362637.435466243,-10337549.141185848,-11340968.31111902,-10494023.565904414,-9959597.626837188,-16172341.0315927,-11849782.730897905,-7517059.223586235,-10226648.939374296,-8052263.075258047,-6385821.533884544,-11462362.333705425,-11777342.304006658,-8974896.073639529,-9310014.369193533,-11201112.675356045
-10656946.850444522,-10446825.24473311,-7221248.402440108,-7886294.16582346,-7290153.045673355,-7777416.074752062,-8227315.479109531,-7603970.580041043,-7536859.68376395,-9425715.33756292,-9391179.193130614,-8720532.027791899,-7805275.951216258,-9220808.346375635,-9327269.889284363,-10279698.958547736,-11279154.96891314,-10436331.185328456,-9899162.152970238,-16057013.776779285,-11785197.936920637,-7517265.684249741,-10158274.140804965,-8003328.267631796,-6384186.542844548,-11423526.122615302,-11725570.812438883,-9011759.801791951,-9289465.173103303,-11135074.301437205
-10597434.51978024,-10368245.793080088,-7188414.125253061,-7856811.195248466,-7288608.055579306,-7749315.030849987,-8186854.941316713,-7576698.089331689,-7501062.58383795,-9395936.421167305,-9328640.402627723,-8684451.93124962,-7755361.567218854,-9186382.439899942,-9292123.439680176,-10222153.280982718,-11217518.26408614,-10378803.024049627,-9839155.915825125,-15941604.890370669,-11720833.46088171,-7517920.0933371745,-10090369.451397592,-7954943.678051021,-6382980.697904377,-11384702.029706,-11673868.09491826,-9048618.956075784,-9269039.747300219,-11069565.506095873
-10536462.140894538,-10288498.854573233,-7154516.829027177,-7826053.967657397,-7285703.17754369,-7719995.706798004,-8145218.7548604505,-7548202.299921723,-7464166.132027444,-9364637.029545104,-9264857.247012177,-8647004.367290875,-7704362.363483572,-9150522.958788797,-9255612.656439364,-10163182.116894346,-11154331.145302542,-10319808.273819331,-9777750.448418256,-15824237.01724461,-11654718.331444865,-7517026.355410092,-10021099.86528601,-7905357.436890184,-6380425.623800937,-11344101.659403132,-11620457.760137403,-9083300.368068017,-9247018.875263568,-11002405.483870108
-10472458.543386912,-10206084.198771287,-7118061.4305237,-7792549.384572723,-7280021.575472826,-7688043.676311217,-8101116.232655159,-7517226.686379663,-7424891.211451546,-9330320.798629355,-9198386.600616114,-8606803.457445802,-7651091.712515153,-9111753.823539004,-9216237.53947677,-10101295.180992624,-11088065.764982,-10257911.32361249,-9713397.386050671,-15703333.416795976,-11585269.591280004,-7512983.184460914,-9948912.751766166,-7853147.7371982,-6375103.704772516,-11300177.011513786,-11563799.444577362,-9114074.983551327,-9221998.142528832,-10931870.27808293
-10406402.235264754,-10121806.077547494,-7079839.199780685,-7757205.691301377,-7272429.495012069,-7654325.636889322,-8055338.920009098,-7484565.711337473,-7384015.909004638,-9293921.916975379,-9130135.180987585,-8564735.923500681,-7596373.592611479,-9070987.644222219,-9174796.854952384,-10037455.495592354,-11019689.87815361,-10194014.39874263,-9647123.756589046,-15580090.870274892,-11513672.780883515,-7506885.17818439,-9874835.39973146,-7799306.846877061,-6368000.658940415,-11253954.25931292,-11504917.300926842,-9142171.488689866,-9194982.749012955,-10859243.371098112
-10340545.603286419,-10037737.632435026,-7041900.041259737,-7722125.205870116,-7264937.6806874275,-7620853.531422054,-8009729.770896482,-7452027.552243996,-7343363.508634487,-9257572.224661456,-9062190.473249028,-8522802.31242869,-7541962.680221006,-9030335.7049201,-9133351.733400412,-9973825.179672765,-10951419.848110715,-10130193.728026144,-9581185.608320992,-15456929.466664959,-11442333.9622866,-7501083.997633783,-9801137.376173157,-7745918.763260283,-6361185.760260247,-11207688.221063506,-11446062.245189112,-9170156.228928888,-9168054.696417965,-10787136.648403991
